user_id,username,email,country,birth_year,registered_at,account_status
u_0000292,user_0000292,user_0000292@gamehub.example,DE,1994,2025-02-13T00:58:13Z,active
u_0000293,user_0000293,user_0000293@gamehub.example,KR,2008,2025-06-25T03:04:14Z,active
u_0000294,user_0000294,user_0000294@gamehub.example,SE,2010,2025-07-14T15:37:17Z,active
u_0000295,user_0000295,user_0000295@gamehub.example,IN,1985,2026-04-23T05:46:23Z,active
u_0000296,user_0000296,user_0000296@gamehub.example,AU,1996,2025-05-13T23:24:39Z,active
u_0000297,user_0000297,user_0000297@gamehub.example,US,2011,2025-01-23T00:55:12Z,active
u_0000298,user_0000298,user_0000298@gamehub.example,ES,1976,2026-03-21T09:24:37Z,active
u_0000299,user_0000299,user_0000299@gamehub.example,BR,2000,2025-08-13T23:52:15Z,active
u_0000300,user_0000300,user_0000300@gamehub.example,PL,2005,2025-02-16T12:51:35Z,active
u_0000301,user_0000301,user_0000301@gamehub.example,JP,1995,2025-04-22T14:10:42Z,active
u_0000302,user_0000302,user_0000302@gamehub.example,FR,2007,2025-11-06T16:36:58Z,active
u_0000303,user_0000303,user_0000303@gamehub.example,DE,1990,2025-12-29T07:40:44Z,active
u_0000304,user_0000304,user_0000304@gamehub.example,AU,1985,2025-10-26T09:04:18Z,active
u_0000305,user_0000305,user_0000305@gamehub.example,SE,2006,2025-08-31T21:25:43Z,active
u_0000306,user_0000306,user_0000306@gamehub.example,nl,2000,2025-08-28T15:36:41Z,blocked
u_0000307,user_0000307,user_0000307@gamehub.example,CN,1978,2025-06-17T02:34:57Z,active
u_0000308,user_0000308,user_0000308@gamehub.example,BR,1981,2026-01-01T12:22:29Z,active
u_0000309,user_0000309,user_0000309@gamehub.example,CA,2000,2025-10-12T02:35:21Z,active
u_0000310,user_0000310,user_0000310@gamehub.example,IN,1999,2025-10-09T13:55:58Z,active
u_0000311,user_0000311,user_0000311@gamehub.example,AU,1982,2025-08-06T06:22:16Z,active
u_0000312,user_0000312,user_0000312@gamehub.example,JP,1998,2025-10-17T20:55:16Z,active
u_0000313,user_0000313,user_0000313@gamehub.example,CA,,2026-01-31T10:43:53Z,active
u_0000314,user_0000314,user_0000314@gamehub.example,TR,2007,2026-01-03T23:13:51Z,active
u_0000315,user_0000315,user_0000315@gamehub.example,PL,1994,2025-09-05T09:49:48Z,active
u_0000316,user_0000316,user_0000316@gamehub.example,IN,2011,2026-01-31T21:45:34Z,active
u_0000317,user_0000317,user_0000317@gamehub.example,JP,2001,2025-10-14T02:41:14Z,active
u_0000318,user_0000318,user_0000318@gamehub.example,AU,2012,2025-01-21T16:44:20Z,active
u_0000319,user_0000319,user_0000319@gamehub.example,NL,1999,2026-03-30T05:39:44Z,active
u_0000320,user_0000320,user_0000320@gamehub.example,CN,1982,2025-01-25T12:31:01Z,active
u_0000321,user_0000321,user_0000321@gamehub.example,FR,1988,2025-11-22T06:37:50Z,active
u_0000322,user_0000322,user_0000322@gamehub.example,RU,2008,2026-01-02T07:21:46Z,active
u_0000323,user_0000323,user_0000323@gamehub.example,TR,1986,2026-01-07T13:28:53Z,active
u_0000324,user_0000324,user_0000324@gamehub.example,KR,1991,2026-03-01T07:16:15Z,active
u_0000325,user_0000325,user_0000325@gamehub.example,GB,1989,2025-07-11T11:26:59Z,deleted
u_0000326,user_0000326,user_0000326@gamehub.example,SE,2006,2025-08-13T11:25:39Z,active
u_0000327,user_0000327,user_0000327@gamehub.example,BR,2009,2025-08-01T09:37:04Z,deleted
u_0000328,user_0000328,user_0000328@gamehub.example,FR,1993,2025-09-26T01:46:35Z,active
u_0000329,user_0000329,user_0000329@gamehub.example,GB,1988,2025-12-10T14:29:18Z,active
u_0000330,user_0000330,user_0000330@gamehub.example,GB,2012,2026-03-13T12:46:30Z,active
u_0000331,user_0000331,user_0000331@gamehub.example,NO,1978,2026-02-17T11:19:51Z,active
u_0000332,user_0000332,user_0000332@gamehub.example,DE,,2026-01-02T22:14:49Z,active
u_0000333,user_0000333,user_0000333@gamehub.example,ES,2005,2025-05-03T16:14:06Z,active
u_0000334,user_0000334,user_0000334@gamehub.example,JP,1978,2025-08-12T02:38:08Z,active
u_0000335,user_0000335,user_0000335@gamehub.example,NO,1977,2026-03-22T22:37:17Z,active
u_0000336,user_0000336,user_0000336@gamehub.example,RU,2000,2025-05-17T12:56:20Z,active
u_0000337,user_0000337,user_0000337@gamehub.example,,2011,2025-08-13T20:03:19Z,active
u_0000338,user_0000338,user_0000338@gamehub.example,BR,2009,2025-09-18T05:38:15Z,active
u_0000339,user_0000339,user_0000339@gamehub.example,TR,1987,2025-04-15T05:40:05Z,active
u_0000340,user_0000340,user_0000340@gamehub.example,GB,1975,2025-12-23T10:47:08Z,active
u_0000341,user_0000341,user_0000341@gamehub.example,SE,2000,2026-03-18T00:12:32Z,active
u_0000342,user_0000342,user_0000342@gamehub.example,CA,1986,2025-03-09T08:54:33Z,active
u_0000343,user_0000343,user_0000343@gamehub.example,FI,1990,2025-07-12T15:55:58Z,active
u_0000344,user_0000344,user_0000344@gamehub.example,BR,,2025-09-14T00:39:39Z,active
u_0000345,user_0000345,user_0000345@gamehub.example,RU,2004,2025-07-03T12:59:57Z,active
u_0000346,user_0000346,user_0000346@gamehub.example,BR,1993,2026-01-26T07:39:37Z,active
u_0000347,user_0000347,user_0000347@gamehub.example,NL,1998,2025-04-14T17:54:09Z,active
u_0000348,user_0000348,user_0000348@gamehub.example,IN,1988,2026-01-01T16:52:17Z,active
u_0000349,user_0000349,user_0000349@gamehub.example,US,2008,2026-04-08T18:47:11Z,active
u_0000350,user_0000350,user_0000350@gamehub.example,DE,2010,2026-03-15T04:52:02Z,active
u_0000351,user_0000351,user_0000351@gamehub.example,FR,2008,2026-02-21T20:04:13Z,active
u_0000352,user_0000352,user_0000352@gamehub.example,NL,2007,2026-03-29T22:39:38Z,active
u_0000353,user_0000353,user_0000353@gamehub.example,TR,2011,2025-04-13T11:37:14Z,active
u_0000354,user_0000354,user_0000354@gamehub.example,FI,1975,2025-08-28T08:41:49Z,active
u_0000355,user_0000355,user_0000355@gamehub.example,ES,1979,2025-02-05T04:15:47Z,active
u_0000356,user_0000356,user_0000356@gamehub.example,NL,2001,2025-02-23T14:36:36Z,active
u_0000357,user_0000357,user_0000357@gamehub.example,KR,1999,2025-11-23T12:06:52Z,active
u_0000358,user_0000358,user_0000358@gamehub.example,CA,2009,2025-10-21T05:02:31Z,active
u_0000359,user_0000359,user_0000359@gamehub.example,PL,2000,2025-04-03T03:28:57Z,active
u_0000360,user_0000360,user_0000360@gamehub.example,FI,1994,2025-06-22T23:14:47Z,active
u_0000361,user_0000361,user_0000361@gamehub.example,IN,1989,2025-11-26T10:19:10Z,active
u_0000362,user_0000362,user_0000362@gamehub.example,SE,,2025-08-03T02:29:00Z,active
u_0000363,user_0000363,user_0000363@gamehub.example,FI,1979,2026-04-23T14:59:57Z,active
u_0000364,user_0000364,user_0000364@gamehub.example,RU,1977,2026-04-10T07:31:05Z,active
u_0000365,user_0000365,user_0000365@gamehub.example,RU,1993,2025-06-18T18:11:29Z,active
u_0000366,user_0000366,user_0000366@gamehub.example,JP,1995,2026-03-24T11:28:30Z,active
u_0000367,user_0000367,user_0000367@gamehub.example,NO,1992,2026-02-09T20:49:26Z,blocked
u_0000368,user_0000368,user_0000368@gamehub.example,ES,1978,2025-05-17T00:43:09Z,blocked
u_0000369,user_0000369,user_0000369@gamehub.example,TR,2001,2025-10-24T01:14:14Z,active
u_0000370,user_0000370,user_0000370@gamehub.example,IN,1989,2025-05-23T19:45:09Z,active
u_0000371,user_0000371,user_0000371@gamehub.example,RU,2001,2025-12-26T15:24:52Z,active
u_0000372,user_0000372,user_0000372@gamehub.example,GB,1980,2025-07-08T15:12:39Z,active
u_0000373,user_0000373,user_0000373@gamehub.example,IN,1987,2025-03-13T19:39:13Z,active
u_0000374,user_0000374,user_0000374@gamehub.example,AU,1979,2026-04-15T21:26:52Z,active
u_0000375,user_0000375,user_0000375@gamehub.example,SE,1996,2026-03-11T01:43:40Z,active
u_0000376,user_0000376,user_0000376@gamehub.example,SE,1982,2025-06-14T12:22:58Z,active
u_0000377,user_0000377,user_0000377@gamehub.example,AU,2000,2025-07-08T10:15:52Z,active
u_0000378,user_0000378,user_0000378@gamehub.example,CA,1997,2025-08-08T20:36:21Z,active
u_0000379,user_0000379,user_0000379@gamehub.example,IT,2005,2026-01-22T05:55:14Z,active
u_0000380,user_0000380,user_0000380@gamehub.example,KR,1977,2025-06-07T18:34:15Z,active
u_0000381,user_0000381,user_0000381@gamehub.example,FI,2012,2025-04-24T08:11:47Z,active
u_0000382,user_0000382,user_0000382@gamehub.example,SE,1999,2025-04-29T09:09:16Z,active
u_0000383,user_0000383,user_0000383@gamehub.example,JP,2006,2026-03-04T16:43:14Z,active
u_0000384,user_0000384,user_0000384@gamehub.example,IT,1997,2026-01-17T01:21:52Z,active
u_0000385,user_0000385,user_0000385@gamehub.example,PL,2009,2026-01-15T06:52:33Z,blocked
u_0000386,user_0000386,user_0000386@gamehub.example,RU,1979,2026-02-11T23:01:54Z,active
u_0000387,user_0000387,user_0000387@gamehub.example,ES,1989,2025-01-05T23:00:11Z,active
u_0000388,user_0000388,user_0000388@gamehub.example,TR,1978,2025-06-19T21:13:48Z,active
u_0000389,user_0000389,user_0000389@gamehub.example,NL,,2026-04-24T20:45:13Z,active
u_0000390,user_0000390,user_0000390@gamehub.example,FI,1992,2025-01-10T04:55:05Z,active
u_0000391,user_0000391,user_0000391@gamehub.example,ES,1986,2026-01-26T01:59:07Z,active
u_0000392,user_0000392,user_0000392@gamehub.example,NO,2008,2025-04-26T15:39:01Z,active
u_0000393,user_0000393,user_0000393@gamehub.example,US,2000,2025-11-05T06:41:08Z,active
u_0000394,user_0000394,user_0000394@gamehub.example,BR,1980,2025-06-25T10:17:03Z,active
u_0000395,user_0000395,user_0000395@gamehub.example,US,1999,2025-01-25T14:38:31Z,active
u_0000396,user_0000396,user_0000396@gamehub.example,PL,2002,2025-01-08T08:09:50Z,active
u_0000397,user_0000397,user_0000397@gamehub.example,TR,1989,2025-03-16T01:40:24Z,active
u_0000398,user_0000398,user_0000398@gamehub.example,NL,1979,2026-03-17T05:37:20Z,active
u_0000399,user_0000399,user_0000399@gamehub.example,CN,1986,2026-02-26T18:49:33Z,active
u_0000400,user_0000400,user_0000400@gamehub.example,CN,2000,2025-06-10T21:42:25Z,active
u_0000401,user_0000401,user_0000401@gamehub.example,NO,1999,2026-03-15T00:56:34Z,active
u_0000402,user_0000402,user_0000402@gamehub.example,FR,1980,2025-10-26T03:24:43Z,deleted
u_0000403,user_0000403,user_0000403@gamehub.example,DE,1979,2025-02-11T16:58:26Z,active
u_0000404,user_0000404,user_0000404@gamehub.example,CA,,2026-04-08T14:57:00Z,active
u_0000405,user_0000405,user_0000405@gamehub.example,NL,2010,2025-12-16T22:51:51Z,active
u_0000406,user_0000406,user_0000406@gamehub.example,CA,1993,2026-04-01T01:30:13Z,active
u_0000407,user_0000407,user_0000407@gamehub.example,GB,1984,2025-03-05T17:17:57Z,active
u_0000408,user_0000408,user_0000408@gamehub.example,,1994,2025-03-24T18:15:11Z,active
u_0000409,user_0000409,user_0000409@gamehub.example,FR,2002,2025-03-21T09:43:54Z,active
u_0000410,user_0000410,user_0000410@gamehub.example,de,1997,2025-11-13T22:29:41Z,active
u_0000411,user_0000411,user_0000411@gamehub.example,,2001,2025-09-09T23:49:10Z,active
u_0000412,user_0000412,user_0000412@gamehub.example,NO,1985,2026-03-11T14:31:01Z,active
u_0000413,user_0000413,user_0000413@gamehub.example,BR,1984,2025-07-28T21:00:46Z,active
u_0000414,user_0000414,user_0000414@gamehub.example,BR,1979,2025-11-24T01:54:59Z,blocked
u_0000415,user_0000415,user_0000415@gamehub.example,NL,1987,2026-05-01T11:28:20Z,active
u_0000416,user_0000416,user_0000416@gamehub.example,CA,1999,2025-01-06T06:09:10Z,active
u_0000417,user_0000417,user_0000417@gamehub.example,ES,1983,2025-09-17T23:56:07Z,active
u_0000418,user_0000418,user_0000418@gamehub.example,NL,2000,2025-06-06T00:08:35Z,active
u_0000419,user_0000419,user_0000419@gamehub.example,CN,1995,2026-01-17T09:02:22Z,active
u_0000420,user_0000420,user_0000420@gamehub.example,KR,2011,2025-11-02T04:50:30Z,deleted
u_0000421,user_0000421,user_0000421@gamehub.example,in,2004,2025-05-20T18:05:10Z,active
u_0000422,user_0000422,user_0000422@gamehub.example,US,2001,2025-08-15T06:48:26Z,active
u_0000423,user_0000423,user_0000423@gamehub.example,NO,1984,2025-08-24T05:12:34Z,active
u_0000424,user_0000424,user_0000424@gamehub.example,IT,2005,2025-02-27T10:48:36Z,active
u_0000425,user_0000425,user_0000425@gamehub.example,IN,1998,2025-11-21T21:41:24Z,active
u_0000426,user_0000426,user_0000426@gamehub.example,US,1990,2026-04-07T05:36:21Z,active
u_0000427,user_0000427,user_0000427@gamehub.example,RU,2000,2026-04-21T21:08:38Z,active
u_0000428,user_0000428,user_0000428@gamehub.example,,1991,2025-12-01T08:16:22Z,active
u_0000429,user_0000429,user_0000429@gamehub.example,CN,1989,2026-03-10T09:45:04Z,active
u_0000430,user_0000430,user_0000430@gamehub.example,TR,1976,2026-04-03T04:06:43Z,active
u_0000431,user_0000431,user_0000431@gamehub.example,DE,1984,2025-03-08T16:26:58Z,active
u_0000432,user_0000432,user_0000432@gamehub.example,TR,2005,2025-06-10T16:17:11Z,active
u_0000433,user_0000433,user_0000433@gamehub.example,JP,1977,2025-12-18T10:13:37Z,active
u_0000434,user_0000434,user_0000434@gamehub.example,DE,1985,2025-09-24T11:26:11Z,active
u_0000435,user_0000435,user_0000435@gamehub.example,PL,1996,2026-02-05T18:49:24Z,blocked
u_0000436,user_0000436,user_0000436@gamehub.example,CA,1986,2025-06-30T02:06:02Z,active
u_0000437,user_0000437,user_0000437@gamehub.example,AU,2003,2025-01-23T16:11:00Z,active
u_0000438,user_0000438,user_0000438@gamehub.example,SE,1979,2025-06-16T20:05:22Z,active
u_0000439,user_0000439,user_0000439@gamehub.example,PL,1987,2026-02-22T00:20:11Z,active
u_0000440,user_0000440,user_0000440@gamehub.example,TR,1995,2026-01-16T04:38:33Z,active
u_0000441,user_0000441,user_0000441@gamehub.example,DE,2004,2026-04-01T22:33:39Z,active
u_0000442,user_0000442,user_0000442@gamehub.example,AU,1983,2025-08-20T00:46:24Z,active
u_0000443,user_0000443,user_0000443@gamehub.example,PL,1984,2025-04-01T20:05:08Z,active
u_0000444,user_0000444,user_0000444@gamehub.example,CN,1986,2025-04-18T02:01:57Z,active
u_0000445,user_0000445,user_0000445@gamehub.example,IN,1993,2025-05-15T13:19:50Z,active
u_0000446,user_0000446,user_0000446@gamehub.example,AU,1997,2025-12-17T07:16:02Z,active
u_0000447,user_0000447,user_0000447@gamehub.example,CA,2007,2025-06-01T13:27:31Z,active
u_0000448,user_0000448,user_0000448@gamehub.example,ES,2003,2026-01-17T22:26:05Z,active
u_0000449,user_0000449,user_0000449@gamehub.example,NO,1992,2025-01-24T23:17:06Z,active
u_0000450,user_0000450,user_0000450@gamehub.example,CN,2006,2025-12-22T05:05:18Z,active
u_0000451,user_0000451,user_0000451@gamehub.example,GB,1998,2025-03-30T16:57:58Z,active
u_0000452,user_0000452,user_0000452@gamehub.example,IN,2002,2025-12-09T19:40:09Z,active
u_0000453,user_0000453,user_0000453@gamehub.example,BR,1977,2025-07-12T06:19:26Z,active
u_0000454,user_0000454,user_0000454@gamehub.example,IT,1982,2025-03-09T13:28:50Z,active
u_0000455,user_0000455,user_0000455@gamehub.example,KR,2002,2026-04-02T15:41:44Z,active
u_0000456,user_0000456,user_0000456@gamehub.example,SE,2011,2025-06-10T11:40:10Z,active
u_0000457,user_0000457,user_0000457@gamehub.example,PL,1993,2026-02-23T11:22:25Z,active
u_0000458,user_0000458,user_0000458@gamehub.example,DE,2001,2026-02-04T13:23:25Z,deleted
u_0000459,user_0000459,user_0000459@gamehub.example,FR,1995,2025-04-09T13:22:00Z,active
u_0000460,user_0000460,user_0000460@gamehub.example,NL,1992,2025-11-02T00:28:21Z,active
u_0000461,user_0000461,user_0000461@gamehub.example,US,1992,2025-02-28T15:43:31Z,active
u_0000462,user_0000462,user_0000462@gamehub.example,NL,1975,2025-12-20T04:08:28Z,active
u_0000463,user_0000463,user_0000463@gamehub.example,IT,1997,2025-03-14T08:17:10Z,active
u_0000464,user_0000464,user_0000464@gamehub.example,SE,1988,2025-11-05T21:57:40Z,active
u_0000465,user_0000465,user_0000465@gamehub.example,JP,1983,2025-08-09T06:33:29Z,active
u_0000466,user_0000466,user_0000466@gamehub.example,RU,,2025-09-24T23:46:15Z,active
u_0000467,user_0000467,user_0000467@gamehub.example,IT,2002,2025-05-03T17:01:34Z,active
u_0000468,user_0000468,user_0000468@gamehub.example,BR,1992,2025-04-13T11:02:17Z,active
u_0000469,user_0000469,user_0000469@gamehub.example,KR,1985,2025-03-06T00:25:48Z,active
u_0000470,user_0000470,user_0000470@gamehub.example,ES,,2025-07-01T20:45:27Z,active
u_0000471,user_0000471,user_0000471@gamehub.example,CN,,2025-04-14T01:42:12Z,active
u_0000472,user_0000472,user_0000472@gamehub.example,ES,2005,2025-04-04T16:01:51Z,active
u_0000473,user_0000473,user_0000473@gamehub.example,DE,1994,2025-03-21T13:22:51Z,active
u_0000474,user_0000474,user_0000474@gamehub.example,FR,,2025-04-14T10:01:32Z,active
u_0000475,user_0000475,user_0000475@gamehub.example,KR,1984,2025-12-08T20:02:52Z,active
u_0000476,user_0000476,user_0000476@gamehub.example,SE,1981,2025-12-10T14:37:58Z,active
u_0000477,user_0000477,user_0000477@gamehub.example,KR,1995,2025-10-26T06:52:25Z,active
u_0000478,user_0000478,user_0000478@gamehub.example,NO,1993,2025-03-07T10:30:35Z,active
u_0000479,user_0000479,user_0000479@gamehub.example,SE,2007,2025-08-23T07:09:04Z,active
u_0000480,user_0000480,user_0000480@gamehub.example,NO,1982,2025-02-12T09:14:32Z,active
u_0000481,user_0000481,user_0000481@gamehub.example,TR,1975,2025-02-25T03:45:34Z,active
u_0000482,user_0000482,user_0000482@gamehub.example,CA,2011,2025-04-13T12:20:21Z,active
u_0000483,user_0000483,user_0000483@gamehub.example,NL,,2025-05-15T04:40:19Z,active
u_0000484,user_0000484,user_0000484@gamehub.example,SE,1978,2025-07-23T15:29:16Z,active
u_0000485,user_0000485,user_0000485@gamehub.example,TR,2002,2025-08-11T12:31:10Z,active
u_0000486,user_0000486,user_0000486@gamehub.example,IN,1992,2026-02-21T18:17:35Z,active
u_0000487,user_0000487,user_0000487@gamehub.example,FR,2000,2025-06-07T19:52:32Z,active
u_0000488,user_0000488,user_0000488@gamehub.example,BR,1990,2025-02-21T08:28:28Z,active
u_0000489,user_0000489,user_0000489@gamehub.example,DE,1978,2025-12-04T11:21:40Z,active
u_0000490,user_0000490,user_0000490@gamehub.example,,1983,2025-05-17T10:16:37Z,active
u_0000491,user_0000491,user_0000491@gamehub.example,TR,1991,2025-09-27T07:03:07Z,active
u_0000492,user_0000492,user_0000492@gamehub.example,DE,1976,2025-07-28T18:07:59Z,active
u_0000493,user_0000493,user_0000493@gamehub.example,US,2011,2026-02-11T21:21:01Z,active
u_0000494,user_0000494,user_0000494@gamehub.example,KR,2011,2026-02-01T17:39:51Z,active
u_0000495,user_0000495,user_0000495@gamehub.example,CN,1982,2025-03-21T22:17:11Z,active
u_0000496,user_0000496,user_0000496@gamehub.example,FI,2005,2025-02-04T04:55:33Z,active
u_0000497,user_0000497,user_0000497@gamehub.example,RU,2001,2025-05-20T00:04:24Z,active
u_0000498,user_0000498,user_0000498@gamehub.example,GB,2011,2025-09-06T12:01:23Z,active
u_0000499,user_0000499,user_0000499@gamehub.example,PL,2008,2025-02-10T21:52:48Z,blocked
u_0000500,user_0000500,user_0000500@gamehub.example,IT,1994,2025-02-23T12:52:54Z,active
u_0000501,user_0000501,user_0000501@gamehub.example,KR,2011,2025-01-07T04:33:22Z,active
u_0000502,user_0000502,user_0000502@gamehub.example,IT,2006,2025-07-08T10:05:36Z,active
u_0000503,user_0000503,user_0000503@gamehub.example,NO,,2026-03-01T12:36:09Z,active
u_0000504,user_0000504,user_0000504@gamehub.example,,1999,2025-01-08T10:51:37Z,active
u_0000505,user_0000505,user_0000505@gamehub.example,SE,1990,2025-03-22T17:45:00Z,blocked
u_0000506,user_0000506,user_0000506@gamehub.example,GB,1989,2025-04-21T14:02:02Z,active
